@relation bookkeeper_Testing_2

@attribute LOC numeric
@attribute num_comments numeric
@attribute num_revisions numeric
@attribute num_auth numeric
@attribute num_fix numeric
@attribute LOC_touched numeric
@attribute LOC_added numeric
@attribute MAX_LOC_added numeric
@attribute AVG_LOC_added numeric
@attribute churn numeric
@attribute MAX_churn numeric
@attribute AVG_churn numeric
@attribute buggy {'YES', 'NO'}

@data
94,18,1,1,0,94,94,94,94,94,94,94,NO
337,18,1,1,0,337,337,337,337,337,337,337,NO
214,37,1,1,0,214,214,214,214,214,214,214,NO
79,58,1,1,0,79,79,79,79,79,79,79,NO
25,20,1,1,0,25,25,25,25,25,25,25,NO
84,43,1,1,0,84,84,84,84,84,84,84,NO
34,17,1,1,0,34,34,34,34,34,34,34,NO
33,17,1,1,0,33,33,33,33,33,33,33,NO
104,78,1,1,0,104,104,104,104,104,104,104,NO
172,141,1,1,0,172,172,172,172,172,172,172,NO
70,40,1,1,0,70,70,70,70,70,70,70,NO
140,32,1,1,0,140,140,140,140,140,140,140,NO
154,30,1,1,0,154,154,154,154,154,154,154,YES
248,76,1,1,1,14,13,13,13,12,12,12,NO
275,31,2,1,2,76,62,41,31,48,34,24,YES
176,93,1,1,0,4,4,4,4,4,4,4,NO
624,80,10,3,4,165,141,49,14,121,46,12,YES
91,20,1,1,1,5,3,3,3,1,1,1,YES
58,38,0,0,0,0,0,0,0,0,0,0,YES
132,55,1,1,0,2,1,1,1,0,0,0,NO
4088,93,7,2,1,4140,4114,1493,587,4088,1493,584,NO
558,111,2,2,1,37,33,31,16,33,31,16,NO
727,118,7,3,5,145,89,43,12,49,30,7,YES
150,15,1,1,1,6,4,4,4,2,2,2,YES
503,54,4,1,0,651,577,234,144,503,234,125,YES
325,87,6,2,0,505,415,269,69,325,269,54,NO
273,47,6,2,2,313,293,267,48,287,267,47,YES
136,32,3,2,1,148,142,139,47,142,139,47,NO
56,30,1,1,0,56,56,56,56,56,56,56,NO
74,30,3,2,0,88,81,63,27,74,63,24,NO
357,64,8,1,0,575,466,289,58,359,289,44,YES
174,60,0,0,0,0,0,0,0,0,0,0,NO
148,53,0,0,0,0,0,0,0,0,0,0,NO
92,44,0,0,0,0,0,0,0,0,0,0,NO
45,26,2,1,0,47,46,45,23,45,45,22,NO
168,63,2,2,1,174,171,166,85,168,166,84,NO
77,35,0,0,0,0,0,0,0,0,0,0,NO
664,219,0,0,0,0,0,0,0,0,0,0,YES
88,42,1,1,0,33,33,33,33,33,33,33,NO
260,37,3,3,1,22,13,9,4,6,5,2,YES
54,25,0,0,0,0,0,0,0,0,0,0,NO
48,28,1,1,1,20,15,15,15,10,10,10,NO
140,51,2,2,1,42,42,33,21,42,33,21,NO
152,75,2,1,0,152,152,129,76,152,129,76,NO
39,17,0,0,0,0,0,0,0,0,0,0,NO
131,53,1,1,0,131,131,131,131,131,131,131,NO
47,20,0,0,0,0,0,0,0,0,0,0,NO
129,58,2,2,1,68,64,60,32,60,58,30,NO
43,33,0,0,0,0,0,0,0,0,0,0,NO
243,95,4,2,1,215,182,90,45,193,88,48,NO
62,29,2,1,1,64,63,32,31,62,32,31,NO
45,17,1,1,0,45,45,45,45,45,45,45,NO
94,36,1,1,1,94,94,94,94,94,94,94,YES
72,36,0,0,0,0,0,0,0,0,0,0,NO
42,33,0,0,0,0,0,0,0,0,0,0,NO
48,37,0,0,0,0,0,0,0,0,0,0,NO
89,69,2,1,1,30,28,26,14,26,25,13,NO
380,310,3,2,1,64,63,35,21,62,34,20,NO
138,21,1,1,1,6,4,4,4,2,2,2,YES
142,23,2,1,1,9,5,3,2,3,2,1,YES
191,28,1,1,1,9,5,5,5,1,1,1,NO
46,17,0,0,0,0,0,0,0,0,0,0,NO
165,24,0,0,0,0,0,0,0,0,0,0,NO
171,73,2,1,0,15,12,9,6,9,9,4,NO
56,29,1,1,0,22,10,10,10,2,2,2,NO
179,57,3,2,1,39,35,20,11,31,18,10,NO
74,23,0,0,0,0,0,0,0,0,0,0,NO
36,21,0,0,0,0,0,0,0,0,0,0,NO
37,22,0,0,0,0,0,0,0,0,0,0,NO
34,21,1,1,1,34,34,34,34,34,34,34,NO
34,21,1,1,0,34,34,34,34,34,34,34,NO
38,23,0,0,0,0,0,0,0,0,0,0,NO
39,24,0,0,0,0,0,0,0,0,0,0,NO
156,57,1,1,0,156,156,156,156,156,156,156,NO
84,25,1,1,0,84,84,84,84,84,84,84,NO
117,37,3,2,1,129,75,41,25,33,27,11,NO
94,37,2,1,0,20,13,11,6,10,8,5,NO
71,25,2,2,0,36,18,11,9,6,3,3,NO
183,120,7,2,2,485,163,97,23,253,200,36,NO
85,27,2,2,0,51,26,17,13,3,2,1,NO
183,72,2,1,0,183,183,139,91,183,139,91,NO
70,20,2,1,0,72,71,70,35,70,70,35,NO
54,39,1,1,0,54,54,54,54,54,54,54,NO
160,112,1,1,0,160,160,160,160,160,160,160,NO
125,38,9,2,3,448,105,29,11,360,296,40,NO
151,32,6,2,3,329,119,45,19,211,150,35,NO
421,80,9,2,3,807,273,73,30,571,416,63,YES
219,80,4,2,1,225,222,198,55,219,198,54,YES
50,17,1,1,0,50,50,50,50,50,50,50,NO
42,20,2,2,1,42,42,25,21,42,25,21,NO
624,180,2,1,0,624,624,621,312,624,621,312,NO
377,43,3,1,1,427,402,363,134,377,363,125,NO
383,148,2,1,0,385,384,378,192,383,378,191,NO
72,20,1,1,0,72,72,72,72,72,72,72,NO
92,30,1,1,0,92,92,92,92,92,92,92,NO
284,83,2,1,0,284,284,261,142,284,261,142,YES
371,104,1,1,0,371,371,371,371,371,371,371,NO
47,17,1,1,0,47,47,47,47,47,47,47,NO
108,38,2,1,0,108,108,101,54,108,101,54,NO
111,40,1,1,0,111,111,111,111,111,111,111,NO
319,47,3,1,0,319,319,298,106,319,298,106,NO
129,22,3,1,0,1177,653,622,217,1153,622,384,NO
49,17,1,1,0,49,49,49,49,49,49,49,NO
358,56,4,1,1,370,364,308,91,358,308,89,NO
277,54,5,1,0,1271,774,538,154,863,538,172,NO
49,17,2,1,0,49,49,46,24,49,46,24,NO
89,87,1,1,0,89,89,89,89,89,89,89,NO
41,18,0,0,0,0,0,0,0,0,0,0,NO
66,20,0,0,0,0,0,0,0,0,0,0,NO
63,33,0,0,0,0,0,0,0,0,0,0,NO
24,20,1,1,0,24,24,24,24,24,24,24,NO
50,37,1,1,0,50,50,50,50,50,50,50,NO
72,20,2,1,0,90,81,72,40,72,72,36,NO
47,32,1,1,0,47,47,47,47,47,47,47,NO
47,36,0,0,0,0,0,0,0,0,0,0,NO
183,63,0,0,0,0,0,0,0,0,0,0,NO
49,17,0,0,0,0,0,0,0,0,0,0,NO
50,17,0,0,0,0,0,0,0,0,0,0,NO
98,17,0,0,0,0,0,0,0,0,0,0,NO
143,48,0,0,0,0,0,0,0,0,0,0,NO
43,17,0,0,0,0,0,0,0,0,0,0,NO
42,17,0,0,0,0,0,0,0,0,0,0,NO
56,21,0,0,0,0,0,0,0,0,0,0,NO
44,34,1,1,0,44,44,44,44,44,44,44,NO
26,17,1,1,0,26,26,26,26,26,26,26,NO
254,25,6,2,1,118,105,42,17,92,42,15,NO
16883,351,14,2,3,14906,12633,4082,902,10362,2691,740,NO
74,17,1,1,0,74,74,74,74,74,74,74,NO
153,33,0,0,0,0,0,0,0,0,0,0,NO
68,20,3,2,0,27,26,18,8,25,18,8,NO
100,22,1,1,0,59,59,59,59,59,59,59,NO
549,140,6,2,2,515,332,223,55,185,117,30,YES
437,55,1,1,1,12,12,12,12,12,12,12,NO
1033,56,7,2,3,306,149,83,21,98,45,14,YES
101,22,1,1,0,13,11,11,11,9,9,9,YES
331,60,2,1,1,70,23,18,11,24,24,12,YES
123,26,0,0,0,0,0,0,0,0,0,0,NO
106,18,1,1,1,7,4,4,4,1,1,1,NO
106,17,1,1,1,3,2,2,2,1,1,1,NO
93,17,1,1,1,3,2,2,2,1,1,1,YES
101,18,0,0,0,0,0,0,0,0,0,0,YES
38,19,1,1,1,11,2,2,2,7,7,7,NO
584,241,12,3,4,347,316,140,26,285,121,23,YES
32,17,0,0,0,0,0,0,0,0,0,0,NO
111,20,0,0,0,0,0,0,0,0,0,0,NO
35,20,0,0,0,0,0,0,0,0,0,0,NO
90,18,1,1,1,5,5,5,5,5,5,5,NO
27,17,0,0,0,0,0,0,0,0,0,0,NO
28,17,0,0,0,0,0,0,0,0,0,0,NO
92,64,5,1,1,72,64,28,12,56,27,11,NO
885,203,14,3,6,641,476,125,34,351,118,25,YES
67,17,0,0,0,0,0,0,0,0,0,0,NO
29,21,0,0,0,0,0,0,0,0,0,0,NO
105,22,1,1,0,105,105,105,105,105,105,105,NO
72,18,0,0,0,0,0,0,0,0,0,0,NO
37,27,0,0,0,0,0,0,0,0,0,0,NO
47,17,1,1,0,14,5,5,5,4,4,4,NO
31,23,0,0,0,0,0,0,0,0,0,0,NO
90,17,2,1,1,23,18,15,9,13,12,6,NO
223,34,8,2,2,325,190,68,23,173,59,21,NO
214,57,3,2,0,252,233,153,77,214,153,71,NO
107,22,2,2,1,40,33,29,16,26,24,13,NO
37,29,0,0,0,0,0,0,0,0,0,0,NO
27,20,0,0,0,0,0,0,0,0,0,0,NO
48,21,0,0,0,0,0,0,0,0,0,0,NO
166,61,2,1,1,166,166,149,83,166,149,83,YES
213,102,4,1,1,269,241,163,60,213,163,53,NO
866,65,1,1,0,866,866,866,866,866,866,866,YES
159,123,3,1,0,221,190,118,63,159,118,53,NO
100,72,2,1,1,108,104,100,52,100,100,50,NO
96,72,2,1,1,104,100,96,50,96,96,48,NO
841,100,7,1,2,945,893,559,127,841,559,120,YES
525,70,9,3,2,165,127,40,14,89,28,9,NO
83,20,1,1,1,8,7,7,7,6,6,6,NO
63,41,0,0,0,0,0,0,0,0,0,0,NO
76,30,0,0,0,0,0,0,0,0,0,0,NO
202,39,1,1,1,11,11,11,11,11,11,11,NO
155,31,2,2,0,25,10,7,5,7,6,3,YES
1262,219,11,3,6,1034,695,330,63,454,199,41,YES
74,17,0,0,0,0,0,0,0,0,0,0,NO
101,26,2,2,0,31,19,18,9,11,9,5,NO
27,20,1,1,0,27,27,27,27,27,27,27,NO
22,17,0,0,0,0,0,0,0,0,0,0,NO
489,68,3,2,0,14,11,5,3,8,5,2,YES
62,17,0,0,0,0,0,0,0,0,0,0,NO
59,22,1,1,0,7,4,4,4,1,1,1,NO
99,73,1,1,0,5,5,5,5,5,5,5,NO
27,22,0,0,0,0,0,0,0,0,0,0,NO
77,30,0,0,0,0,0,0,0,0,0,0,NO
846,249,7,2,4,494,298,128,42,124,73,17,NO
64,20,2,1,2,4,2,1,1,0,0,0,NO
45,32,0,0,0,0,0,0,0,0,0,0,NO
63,45,0,0,0,0,0,0,0,0,0,0,NO
54,18,1,1,0,17,17,17,17,17,17,17,NO
64,29,0,0,0,0,0,0,0,0,0,0,NO
132,19,1,1,0,10,9,9,9,8,8,8,NO
177,24,2,1,0,9,7,5,3,5,4,2,NO
70,17,1,1,0,70,70,70,70,70,70,70,NO
36,17,0,0,0,0,0,0,0,0,0,0,NO
58,18,0,0,0,0,0,0,0,0,0,0,NO
62,17,0,0,0,0,0,0,0,0,0,0,NO
132,32,0,0,0,0,0,0,0,0,0,0,NO
74,21,0,0,0,0,0,0,0,0,0,0,NO
83,17,0,0,0,0,0,0,0,0,0,0,YES
74,20,0,0,0,0,0,0,0,0,0,0,NO
48,28,0,0,0,0,0,0,0,0,0,0,NO
74,27,1,1,0,26,20,20,20,14,14,14,NO
86,25,0,0,0,0,0,0,0,0,0,0,NO
355,47,2,1,0,44,22,20,11,0,0,0,NO
53,20,0,0,0,0,0,0,0,0,0,0,NO
798,99,10,2,1,440,313,94,31,226,74,22,YES
75,24,2,1,0,52,44,38,22,36,35,18,NO
125,24,5,2,1,81,64,20,12,47,16,9,NO
200,41,6,2,2,143,129,81,21,115,77,19,NO
134,20,4,1,0,188,161,82,40,134,82,33,NO
57,45,0,0,0,0,0,0,0,0,0,0,NO
123,97,2,1,0,21,18,15,9,15,15,7,NO
204,43,1,1,0,5,4,4,4,3,3,3,NO
162,37,1,1,0,162,162,162,162,162,162,162,NO
130,35,2,1,0,132,131,130,65,130,130,65,NO
108,79,1,1,0,108,108,108,108,108,108,108,NO
353,41,2,1,1,355,354,353,177,353,353,176,NO
80,60,0,0,0,0,0,0,0,0,0,0,NO
28,17,0,0,0,0,0,0,0,0,0,0,NO
57,19,0,0,0,0,0,0,0,0,0,0,NO
306,39,2,2,0,318,312,310,156,314,310,157,YES
340,45,1,1,0,260,77,77,77,106,106,106,YES
103,17,0,0,0,0,0,0,0,0,0,0,NO
35,17,0,0,0,0,0,0,0,0,0,0,NO
98,17,0,0,0,0,0,0,0,0,0,0,NO
117,22,1,1,0,38,38,38,38,38,38,38,YES
84,64,1,1,0,84,84,84,84,84,84,84,NO
132,53,0,0,0,0,0,0,0,0,0,0,NO
98,36,2,1,1,100,99,94,49,98,94,49,NO
100,39,2,1,1,102,101,96,50,100,96,50,NO
81,20,1,1,0,81,81,81,81,81,81,81,NO
98,18,1,1,0,98,98,98,98,98,98,98,NO
341,18,1,1,0,341,341,341,341,341,341,341,NO
113,43,2,1,0,11,5,3,2,3,2,1,NO
58,20,0,0,0,0,0,0,0,0,0,0,NO
127,49,2,1,0,8,3,2,1,2,2,1,NO
376,134,4,2,1,92,51,23,12,28,14,7,NO
107,39,3,1,1,18,11,7,3,8,6,2,NO
70,48,1,1,0,70,70,70,70,70,70,70,NO
31,23,0,0,0,0,0,0,0,0,0,0,NO
32,17,0,0,0,0,0,0,0,0,0,0,NO
227,17,0,0,0,0,0,0,0,0,0,0,NO
